date,news_gdp,log_rgov_pc,log_rgdp_pc,log_tfp,tbill,def_gdp,debt_gdp
1900-07-01,0.0,-7.886941778923838,-5.2217757406784555,0.6467068392356307,3.2703731201634096,0.1890172566702509,6.393922378041117
1900-10-01,0.0,-7.877289580364675,-5.223506867091841,0.6458229010621092,3.75302325048493,0.3262185475616803,6.329423291981263
1901-01-01,0.0,-7.901902984299419,-5.162033013745104,0.6749077593825511,2.94946623644458,0.42329598796730883,5.873472543819025
1901-04-01,0.0,-7.9130717684323075,-5.122297512908905,0.6955159615234391,3.07019074581041,0.5590119370629661,5.629168706748192
1901-07-01,0.0,-8.010706497423378,-5.120476656449607,0.7006710743403652,3.61766009909952,0.449971943374599,5.478954739767111
1901-10-01,1.6408190842562789,-7.9795381371078555,-5.118464203144706,0.7070297485962642,3.78540831831436,0.3854306202148867,5.331305022103765
1902-01-01,0.0,-7.934461083172012,-5.147609328674971,0.7008114353225441,3.3527846512602704,0.29805996557202236,5.508833139539964
1902-04-01,0.0,-7.94798663720041,-5.149449159826257,0.699469662485943,3.5323375688229,0.48028465008078663,5.383340912950871
1902-07-01,0.0,-7.870565909779067,-5.130796841404652,0.6999549188501838,4.00895830597498,0.3134393013974049,5.218252436260169
1902-10-01,0.0,-7.893757634358139,-5.130833848476301,0.6851215109914569,4.77953746547437,0.2668919644668195,4.946095973106972
1903-01-01,0.0,-7.816148646924379,-5.095091682266611,0.6788323690746613,4.1560687542661,0.16434364806425486,4.703818220497358
1903-04-01,0.0,-7.82862305108348,-5.076163667686335,0.6750838655073286,4.0031203993110696,0.2693176827331433,4.687476344051714
1903-07-01,0.0,-7.803888696059673,-5.080869809392641,0.6709422311713051,4.688377601477249,0.2375275632254366,4.664985572659619
1903-10-01,0.0,-7.83981506467877,-5.128133453991013,0.6582103854580649,4.77072001676284,0.11510242856504908,4.862331786788197
1904-01-01,1.8958633877459348,-7.874503222485426,-5.154684993912178,0.6643448730150121,3.79423835396931,0.0550293306927135,4.809287212052119
1904-04-01,0.0,-7.899745250895398,-5.172705275934074,0.6723707402842063,2.98479506935663,-0.7804753305954197,4.950560489433546
1904-07-01,0.0,-7.867991127355235,-5.180253784452737,0.6832281383480404,3.02304993382824,-0.08112309175394623,4.9280916647692985
1904-10-01,0.0,-7.895063946672036,-5.153451452773598,0.7074060068039252,3.34396431893906,0.01428875632015157,4.689577618291583
1905-01-01,0.0,-7.849445609667792,-5.132831675903546,0.7270910582957519,3.02602617679446,0.03504228334885689,4.584612266029094
1905-04-01,0.0,-7.816273314650576,-5.104408347647304,0.7405056016553331,3.01719074453074,-0.0038059795463451923,4.498671796618793
1905-07-01,0.0,-7.747891649827683,-5.080618011841269,0.7422140109745845,3.4116440725275,0.04161121737518682,4.3747034499198385
1905-10-01,0.0,-7.760550991490219,-5.037150667769361,0.7427728420270285,4.3825341455916895,0.11549626598584266,4.12937451769909
1906-01-01,0.0,-7.791999644681119,-4.994970153095237,0.7330776307098767,4.09432399757758,0.22640379397874866,3.9001092267944357
1906-04-01,0.0,-7.825007562017813,-4.985899566909792,0.7174883491668353,4.28551936353995,0.21389482779354949,3.816442049542419
1906-07-01,0.0,-7.771473906527234,-4.973212814013028,0.7119309008217422,4.86473225545624,0.23618711204304127,3.7643846950184496
1906-10-01,0.0,-7.75472847494551,-4.957213770157617,0.7162159566515339,5.10583535189317,0.30582723182086186,3.5693906372536253
1907-01-01,0.0,-7.752390793934731,-4.969949604559368,0.7164816800364355,4.9500446854055,0.3779767155383181,3.576011350079161
1907-04-01,0.0,-7.706745917097465,-4.982941515336628,0.7168478172989111,4.53253967837043,0.36301713949079284,3.5833421620483126
1907-07-01,0.0,-7.64568404049614,-5.0145078610882425,0.709436778072181,5.10871398788587,0.1453679510388003,3.6625414933101537
1907-10-01,0.0,-7.668077255663689,-5.096001500217989,0.6806943356704233,6.09883852226756,0.06085414429246434,4.0276499769812375
1908-01-01,0.0,-7.516110349439537,-5.184553677019267,0.6490952866438532,4.63830544516869,-0.2591192209192604,4.534099668724457
1908-04-01,0.0,-7.545152745635939,-5.198763967437897,0.6482960610451183,3.11725946301734,-0.45917903218124695,4.5589556523803685
1908-07-01,0.0,-7.6478188731383785,-5.17988439797268,0.6603886442837756,2.89352111190965,-0.1920001151935046,4.427381199423598
1908-10-01,0.0,-7.62280977242776,-5.139575576709834,0.6803465338407351,3.08785296306798,-0.2784130645118384,4.2164507463472924
1909-01-01,0.0,-7.62160217190701,-5.080427487533903,0.7069393259681205,2.73744930002566,-0.22791448470488535,3.9807416466408143
1909-04-01,0.0,-7.6904311448742275,-5.0469800043862225,0.7223477418800864,2.57251757588832,-0.15421775393326373,3.768710166438086
1909-07-01,0.0,-7.712585587659996,-5.022929120973201,0.7337560372809557,2.98771138402252,-0.08487370349562615,3.6331251388582033
1909-10-01,0.0,-7.755263169349461,-5.017477719860753,0.7372414550315147,4.04431839971925,0.03838508948971675,3.500465292739259
1910-01-01,0.0,-7.769830310806191,-5.040924895217964,0.7281423088722799,3.6029631810043,0.1366633314158142,3.5184560576584243
1910-04-01,0.0,-7.7095260591470005,-5.069990605091821,0.7165169826264866,3.8177774323529,-0.004462667064385601,3.568577956373437
1910-07-01,0.0,-7.675176983533616,-5.087334915848994,0.7096249086222793,4.38257575234742,0.047881845822998335,3.6257944722672732
1910-10-01,0.0,-7.631091599936069,-5.084810730568314,0.7107282217084345,4.20016877384115,0.14222590901566345,3.6835019524747796
1911-01-01,0.0,-7.569926582937292,-5.065607672405112,0.7190157507057912,3.0907984971424702,0.11649213208847888,3.5883027598853854
1911-04-01,0.0,-7.510334794685082,-5.0551846221185865,0.7240882581792728,2.79635066765577,0.1253983104943598,3.579377002583191
1911-07-01,0.0,-7.524479244345685,-5.047151998777238,0.7287359635262067,3.25268551169743,0.0068208258821705605,3.463174000379877
1911-10-01,0.0,-7.485485476442242,-5.048359816542088,0.7299851865187656,3.37632093264264,0.01262124555431103,3.4800321218154155
1912-01-01,0.0,-7.5038171739218305,-5.042547931265351,0.7348949040996502,3.05840319220456,0.17036562895676927,3.4941833436549627
1912-04-01,0.0,-7.574584981475702,-5.032207741480323,0.742528611456291,3.20266947916064,0.12155083731029273,3.397750087539953
1912-07-01,0.0,-7.533308723717595,-5.018830787851097,0.7524908251714346,4.01190002257745,0.09733687921019818,3.3654376401550126
1912-10-01,0.0,-7.531720637886243,-5.000273903618956,0.7659646213716433,4.7677765451512695,0.12061948820647805,3.2727616225657776
1913-01-01,0.0,-7.576217446077147,-4.993133508497499,0.7752165970308225,4.12662659670047,0.18999506660290552,3.236945067070686
1913-04-01,0.0,-7.54740896842628,-4.9963786186682055,0.7757396151399205,4.50313454479408,-0.14519956547396456,3.24057974595386
1913-07-01,0.0,-7.606713085235989,-4.996685647231863,0.7733312474497702,4.82657678155705,0.10714731218358794,3.1753294587208902
1913-10-01,0.0,-7.59710542895764,-5.027532880139146,0.7534092432677292,4.5501991080031505,0.13325670976283294,3.2308705149915338
1914-01-01,0.0,-7.548379009827591,-5.0645629700773656,0.7265760522663094,3.17025485277143,-0.002173547139158326,3.3577161998710063
1914-04-01,0.0,-7.546475731081816,-5.082041706585528,0.7128463811552614,2.95241660386875,0.024695425274537018,3.403975250981903
1914-07-01,0.0,-7.529532074339899,-5.114212862373552,0.6970411183762646,4.71748103308798,0.08667301101483271,3.420204051146489
1914-10-01,0.0,-7.529597980160324,-5.159203654791523,0.679713423834953,4.36763517352059,-0.19256291126241817,3.6008004009222874
1915-01-01,0.0,-7.46303934208524,-5.140349313148264,0.694770294260628,2.80517209431421,-0.08577760484423588,3.473769278142015
1915-04-01,0.0,-7.512896281052705,-5.125037470674215,0.7131511920265685,2.81990913330868,-0.19799834384257634,3.3903347249030173
1915-07-01,0.0,-7.599648821677116,-5.087255356191149,0.7461770297051808,2.53422532178764,0.09569368568973853,3.25813272816511
1915-10-01,2.2486362132810376,-7.549522536795151,-5.025171917368788,0.7946442499588542,2.31034906746231,0.20717872915003413,2.9883213058035203
1916-01-01,0.0,-7.524602630530393,-4.980956125496008,0.8402302943374608,2.32802808989464,0.2634659616815899,2.7457114997237286
1916-04-01,0.0,-7.636544206698639,-4.975223743307923,0.8614857979423618,2.47530102859775,0.10731401240826031,2.7583549367228057
1916-07-01,0.6035572306107295,-7.547673308024349,-4.971354011001114,0.874388615351754,2.8316695482545,-0.007818077993844316,2.8763637523329515
1916-10-01,0.0,-7.654961364469527,-4.97996400025241,0.874343972758719,2.7462703802896,-0.1959586908675824,3.170714417506136
1917-01-01,0.0,-7.542997687204632,-5.024291733861132,0.8511921439574444,3.0348378329506898,-0.24720511120756258,4.289030490975899
1917-04-01,34.24983611409373,-6.964519380812552,-5.009975941374847,0.8599970891230921,3.72653266288209,-5.1317034403155946,5.627524190391136
1917-07-01,0.0,-7.0815218068631,-5.025953443917435,0.8618598951817199,3.8854366285141704,-10.66113327890165,8.298548050570574
1917-10-01,6.766124774525624,-7.075361522434511,-5.014024643059344,0.8819496731196959,4.376694297887171,-15.396797911552307,11.846926319768668
1918-01-01,0.0,-6.537805746766677,-4.994968276962903,0.9115849845433557,4.61488514228279,-18.275184969452077,15.891459971573921
1918-04-01,24.70030750038989,-6.278244037274366,-4.930666631807305,0.9616549399473051,4.773661089550281,-10.740116485573978,18.87409595000038
1918-07-01,-6.626588897051443,-6.1780905498042715,-4.906293302508111,0.9947464465736847,4.81775961353292,-15.360640144268277,22.361976448841517
1918-10-01,-15.002581876315116,-6.074291170052192,-4.9322998502675715,1.0059824626597083,4.80599849883991,-22.6666099116983,27.28872808455063
1919-01-01,0.0,-6.345150395520207,-4.969401078311189,1.0131741723654346,4.22669370395632,-18.096983757554916,32.90901364918417
1919-04-01,0.0,-6.8736003582726095,-4.951932829094977,1.0298486828303373,4.36787049450212,-9.388317740752491,34.21096157170297
1919-07-01,0.0,-7.198327059358469,-4.929501626530123,1.0349014960989147,4.33846160054661,-2.257036358615974,32.580020112225235
1919-10-01,0.0,-7.602592352580946,-4.920790787549825,1.0206766330470223,4.50607630994284,1.7020132407489257,30.96512363654748
1920-01-01,0.0,-7.626253515671201,-4.925047031001718,0.9865101742846762,4.5745969208076,2.137350771312785,28.187682295852838
1920-04-01,0.0,-7.565886967472431,-4.968304253121119,0.9552569113615577,5.5,0.5086249056496731,26.874151090625425
1920-07-01,0.0,-7.550437590873736,-4.973878305304778,0.9606619089609127,5.8167,2.201139716539156,26.353576671996365
1920-10-01,0.0,-7.447588412524589,-5.016205115651129,0.9706835351471946,5.7932999999999995,1.1444698842153742,29.522356536779707
1921-01-01,0.0,-7.238027368514129,-5.045732704231444,1.0061741298739835,5.45,0.1862497425071083,32.527849983965325
1921-04-01,0.0,-7.288945307836053,-5.017277359158772,1.042226645469143,5.1167,-0.6075159312517955,32.32423299738365
1921-07-01,0.0,-7.523095972719837,-4.998988854769486,1.0488833521704646,4.7,1.5087804281916546,31.642575991636193
1921-10-01,-0.9995470443950878,-7.418875797791016,-4.991602792629083,1.0255244387261024,4.0467,1.276387324547139,31.401783274010004
1922-01-01,0.0,-7.444500066270779,-4.999539364502822,0.9708095273485655,3.7533,0.8992062274546131,32.637499937277966
1922-04-01,0.0,-7.468364315240586,-4.981554397782124,0.9437065259274211,3.2367,0.6754718609712348,31.942293478474557
1922-07-01,0.0,-7.386149249993342,-4.967813449465529,0.9312575991136333,3.2232999999999996,0.8968729624464817,30.918269058558373
1922-10-01,0.0,-7.168812313832756,-4.9331531005549145,0.9446032325346982,3.6733,1.2994841302329476,29.419963328001838
1923-01-01,0.0,-7.302463658159193,-4.883599126912958,0.9807082372380678,3.81,0.6716053644251498,26.99119852259846
1923-04-01,0.0,-7.419345766476356,-4.8496612084910735,1.0162835710543705,3.9733,1.0229542256280502,25.726556602346182
1923-07-01,0.0,-7.441309484105092,-4.860134616046225,1.0389418518508915,3.9267,1.236907972934794,25.87020140832484
1923-10-01,0.0,-7.309677263762558,-4.8551946319241885,1.074881685775765,4.0133,0.8159742585224821,25.126259763331305
1924-01-01,0.0,-7.435982626830831,-4.826985224545879,1.1272722400575468,3.6233,1.4560910622634369,23.790053250315786
1924-04-01,0.0,-7.274080636989571,-4.8636664934917,1.131797288463038,2.7033,1.079414969457997,24.632511374633317
1924-07-01,0.0,-7.254462648599289,-4.8843215360494945,1.1234757581490662,1.9867,0.831869973367861,24.74295124889685
1924-10-01,0.0,-7.2645009519005646,-4.849924509622871,1.1190770505916836,2.52,1.180049874891768,23.337209211444076
1925-01-01,0.0,-7.210928403701464,-4.8487996084857565,1.0805798174009928,2.67,0.6149249200901092,22.714743988637558
1925-04-01,0.0,-7.296478734188021,-4.853229420720389,1.0559262349933567,2.79,0.8596531260715821,22.808732604000955
1925-07-01,0.0,-7.24651671775265,-4.838376637877838,1.0558355116293947,3.08,0.8777339608235456,21.967472119896154
1925-10-01,0.0,-7.2792131849600175,-4.821885792773474,1.0725440991605015,3.5633,0.9035143883832545,21.207032411131
1926-01-01,0.0,-7.300496953949319,-4.810780463014631,1.1031516947816091,3.27,1.1079306646636333,20.666296782075783
1926-04-01,0.0,-7.23621377444753,-4.806810490273651,1.1221459272821002,3.06,0.9434651272176419,20.277384232533205
1926-07-01,0.0,-7.31784061027721,-4.783616792556486,1.1410487400740417,3.2667,1.5333791955128797,19.455353488096286
1926-10-01,0.0,-7.233410548711983,-4.779097610604773,1.1433986246678063,3.3333000000000004,1.0273917181324108,19.017057080181207
1927-01-01,0.0,-7.182062305979352,-4.784970802283377,1.1327308645855634,3.24,0.9388845439650377,19.025233447500955
1927-04-01,0.0,-7.228981706446295,-4.781711608934885,1.1283223369393356,3.2633,1.2665961808446495,18.81214639839509
1927-07-01,0.0,-7.16474567215948,-4.800651163812703,1.116446247702726,2.78,1.0350342892266156,18.726734876159675
1927-10-01,0.0,-7.19696348826137,-4.823425723906839,1.1050148748040658,3.0967,1.0261384045608568,18.77861204781752
1928-01-01,0.26847748069084,-7.143550403937303,-4.8198632392440235,1.1073219038279407,3.3033,1.2639657605885006,18.66501590329713
1928-04-01,0.0,-7.181751096129183,-4.811327140966015,1.110910818026891,3.8133,0.7595629102541601,18.228304171950086
1928-07-01,0.0,-7.162889567115528,-4.791911236700845,1.1182477722098663,4.35,0.6266942155363712,17.58977512486358
1928-10-01,0.0,-7.138582825799219,-4.784330373464737,1.1193382780293126,4.4067,0.6925661507976892,17.390830413071143
1929-01-01,0.0,-7.124728894681998,-4.766609809447079,1.1239548016260346,4.55,0.9222464556264773,16.832790313351992
1929-04-01,0.0,-7.160486050744163,-4.7278830816489075,1.1386574721892093,4.8967,0.9374258776077082,15.961606507568831
1929-07-01,0.0,-7.155811825331281,-4.722469597893038,1.139870948662108,4.61,0.9188727903074349,15.46434862708352
1929-10-01,0.0,-7.099298827415676,-4.771032032905768,1.1186734549637851,3.6233,0.6587148485839733,16.10868598174415
1930-01-01,0.0,-7.059597371792855,-4.807535618165648,1.1036586958123393,3.2333,0.4140306713684965,16.63314781871569
1930-04-01,0.0,-7.043411308699574,-4.812699852696444,1.1041808977667567,2.4333,0.606007386658229,16.712637593234792
1930-07-01,0.0,-7.06005296847291,-4.861855748331991,1.0872266864168143,1.71,-0.42565314324904885,17.962861736903278
1930-10-01,0.0,-6.9895657781635405,-4.907616152480875,1.0732157004904257,1.54,-1.1998030311031396,19.264222419697774
1931-01-01,0.0,-6.8477820671038145,-4.903732197148236,1.0827205045868373,1.207,-3.2599251957656667,20.02963427882363
1931-04-01,0.0,-7.03286553182908,-4.884808453000759,1.1010305856891516,0.986,-2.426303971254407,20.7110349855367
1931-07-01,0.0,-6.863911265219347,-4.923308982777947,1.096527591233361,0.7666700000000001,-4.144494169542979,22.736373914338717
1931-10-01,0.0,-7.073295522118321,-4.974415049426838,1.0886586039171129,2.6487,-3.117176659283555,25.60867726280419
1932-01-01,0.0,-7.0515732942659435,-5.009701169543506,1.0899597815702564,2.4717,-2.876639208380878,28.802587273723564
1932-04-01,0.0,-6.828764488780013,-5.059109925165355,1.0766938546376377,0.53433,-4.002462207779375,32.44096934433996
1932-07-01,0.0,-6.946541938589436,-5.094632430818918,1.0610334350024488,0.36333,-3.058802748007666,35.15824285174167
1932-10-01,0.0,-7.0051159887423236,-5.101346509153472,1.0494472838300406,0.14733,-2.0944785387687403,37.3296033546126
1933-01-01,0.0,-6.943790924290297,-5.162545645993229,1.0057182732957255,0.99367,-3.0509367163772807,42.41770381098356
1933-04-01,0.0,-6.913652571951802,-5.09168835539492,1.0307908150759504,0.41667,-2.813747762719708,40.65328236010204
1933-07-01,0.0,-7.170171545134464,-5.011291182321197,1.0713429097529397,0.2266699999999999,-1.3404782882650392,37.61079111641751
1933-10-01,0.0,-6.7865775586524135,-5.077528982160333,1.059406453320073,0.42367,-4.100384650780026,41.94168709495569
1934-01-01,1.3587569947248006,-6.706436898372153,-5.014581120421976,1.1150314361977056,0.52667,-5.3702719498283225,40.595761310883596
1934-04-01,0.0,-6.856304549440626,-4.952647086722371,1.160729668082268,0.15333,-3.9607216365175337,39.307237315939666
1934-07-01,0.0,-6.916144106830244,-4.993139643665449,1.1523981644472094,0.18333,-3.8597894820691656,41.094969958237755
1934-10-01,0.0,-6.810666847562083,-4.9934474048757025,1.152171033054545,0.25,-4.818820967822341,41.532647577749955
1935-01-01,0.0,-6.959143776298405,-4.934708957122984,1.168184154111477,0.18,-2.8014166492964137,39.06814319906865
1935-04-01,0.0,-6.842512320519977,-4.934738648558108,1.1617934415546323,0.15,-3.225922685351324,39.68401387542121
1935-07-01,0.0,-6.673844472210771,-4.9108673800412275,1.168959794983766,0.1699999999999999,-5.074334314845327,40.07121777028622
1935-10-01,0.0,-6.753012646729373,-4.8603092888648405,1.1908667421845864,0.1699999999999999,-4.438629612817894,39.546873459056684
1936-01-01,0.0,-6.722761767235482,-4.859121036927325,1.1944522543979188,0.2,-4.5933897227428115,41.190691457197495
1936-04-01,0.0,-6.618417392769803,-4.801411968954342,1.2214080948561303,0.2,-5.403690153313249,40.59538614360371
1936-07-01,0.0,-6.62772800362005,-4.775748356908416,1.2331567910666723,0.1699999999999999,-4.963721257938328,40.0815267182553
1936-10-01,0.0,-6.597203691928381,-4.745108762020153,1.245799037806862,0.12,-4.823228557859922,39.25387482977391
1937-01-01,0.0,-6.600501425693632,-4.749863848606678,1.241792040839095,0.2333299999999999,-3.183749030874884,38.95569575980252
1937-04-01,0.0,-6.711045315488433,-4.725216105578945,1.2618250765716827,0.44333,-0.5112118547831259,37.96853280432216
1937-07-01,0.0,-6.737537218552498,-4.7285602753087925,1.2810177625295163,0.29333,-0.18312117216554555,37.957315176861414
1937-10-01,0.0,-6.807638874344155,-4.80186400330714,1.28121405081004,0.13333,0.47946547626585106,41.815643762220645
1938-01-01,0.0,-6.747988199056765,-4.843009299592624,1.30669235422872,0.086667,-1.4061065728997828,44.13084200226757
1938-04-01,0.09028613645673292,-6.679777875430112,-4.826567395155697,1.3398947884714536,0.063333,-2.3426116155255805,44.150787949442574
1938-07-01,0.0,-6.545810611336236,-4.770337268566706,1.3731129326415639,0.0699999999999999,-3.5628900748447188,42.57945443225125
1938-10-01,0.0,-6.48553302589427,-4.733084304817074,1.3807892192184812,0.04,-3.5279393022215313,42.34290328334539
1939-01-01,0.5484590850492405,-6.514027442112321,-4.746046721421015,1.3492701522813393,0.03,-4.203866490303202,44.35871264788051
1939-04-01,0.0,-6.518580584395137,-4.73634497636438,1.3359936299845079,0.03,-3.870873649339206,45.26133272870834
1939-07-01,0.7367136504069516,-6.573316692900483,-4.708203509880619,1.3391219023839227,0.076667,-2.6528195543735276,44.108898558470926
1939-10-01,0.0,-6.554688931111685,-4.7045278263555685,1.33998205258957,0.046667,-2.6036231160316974,43.81478348957716
1940-01-01,0.0,-6.552665268379993,-4.669584247631178,1.362807120728057,0.016667,-2.6341734967113184,42.57031976424594
1940-04-01,31.357681804236943,-6.583536695742226,-4.66649174686301,1.3695698029272463,0.06,-1.8187296673385,42.47178695077604
1940-07-01,0.0,-6.581344858349317,-4.638186121558648,1.3851993827012477,0.046667,-1.020834609809701,41.870973469440784
1940-10-01,4.5621755500550725,-6.4302509443135545,-4.617218239160295,1.395605761336642,0.02,-1.9376099573700016,41.63446062261432
1941-01-01,6.068014494648165,-6.262441728015587,-4.563383853352236,1.4181297130152024,0.056667,-2.7233725824548403,40.10163537922852
1941-04-01,35.1067871342104,-6.155396408897451,-4.502933140908754,1.4467557143157435,0.11,-2.950746855543536,38.19744444246208
1941-07-01,0.0,-5.9939589625094385,-4.4794232669065455,1.462597291895749,0.11667,-5.215226933339437,37.959084645343424
1941-10-01,67.63505882674949,-5.789507449742143,-4.43553191884233,1.4906910350332185,0.2333299999999999,-9.333937943609941,37.71927044873333
1942-01-01,0.0,-5.647044230449042,-4.429328177217864,1.505605023902877,0.25667,-11.232337858454756,40.448405171550164
1942-04-01,18.113315153330753,-5.362976367655986,-4.363290052812621,1.5382585951260026,0.35333,-19.35719398073443,42.347675388368046
1942-07-01,38.689086995783384,-5.138194516156066,-4.306755595149387,1.5586450737871216,0.38,-26.245893485362796,46.761827989736794
1942-10-01,0.0,-5.024058472961008,-4.2398159604734635,1.5756062316018737,0.38,-28.326564798346645,51.03517634232139
1943-01-01,11.977593128597796,-4.942102512588491,-4.221543978967489,1.5630496548774286,0.38,-26.551418097855333,58.005244232649
1943-04-01,0.0,-4.926399681073701,-4.2017118041853845,1.5652561973132464,0.38,-26.428635335682586,63.37812942006737
1943-07-01,0.0,-4.916455268347152,-4.178825174131107,1.5827765431900889,0.38,-23.00585137408522,69.2769865667128
1943-10-01,0.0,-4.880330332244971,-4.151652270874318,1.6160585773102705,0.38,-24.006761274552968,73.62367862201914
1944-01-01,0.0,-4.850716527540782,-4.135760274800703,1.65852655191834,0.38,-26.357690592193862,78.43608304063838
1944-04-01,-15.28865293876418,-4.847703892486253,-4.128934126014957,1.6901842504916544,0.38,-26.138839056225216,83.09832538481237
1944-07-01,0.0,-4.852322111823012,-4.118646635383295,1.7164524019167722,0.38,-25.794082304047325,87.54180171550111
1944-10-01,8.425737945907645,-4.844649239655269,-4.110267292029858,1.7349555023406769,0.38,-25.926069493343952,92.61675386075035
1945-01-01,0.0,-4.846675176611054,-4.092089215989038,1.7509065624999123,0.38,-24.138520488191777,95.89151866514476
